,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2392,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Baldwin Steps,43.67770700052798,-79.40820890386739,Historic Site
2393,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Bar Ape,43.68157039469145,-79.42779661718437,Ice Cream Shop
2394,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,The Don Valley Brick Works Park,43.6850514540152,-79.36701536178589,Park
2395,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,L'Unita Restaurant,43.674387404879205,-79.39648826123504,Italian Restaurant
2396,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
2397,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Earl Bales Park,43.75304340101652,-79.43622849867882,Park
2398,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Cineplex Cinemas,43.72699993064192,-79.4512895821115,Movie Theater
2399,"North Toronto West, Lawrence Park",43.7153834,-79.40567840000001,Boom Breakfast & Co.,43.70574804800791,-79.4034815216249,Breakfast Spot
2400,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Casa Loma,43.677934,-79.409521,Castle
2401,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
2402,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
2403,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Rasa,43.662756751275445,-79.40398803188654,Restaurant
2404,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
2405,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
2406,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
2407,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
2408,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
2409,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
2410,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Greenhouse Juice Co,43.67910117808306,-79.39068555107286,Juice Bar
2411,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Black Camel,43.67701587839681,-79.38936661984528,BBQ Joint
2412,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,LCBO,43.68149682937831,-79.39126079276781,Liquor Store
2413,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Harbord House,43.66246595195944,-79.40541041671369,Bar
2414,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Ramsden Park,43.6760683495016,-79.3897054758498,Park
2415,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
2416,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Boxcar Social,43.681749741301466,-79.39144664398965,Coffee Shop
2417,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Indigo,43.66906505288213,-79.38905744719285,Bookstore
2418,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Planet Traveler,43.657202,-79.403568,Hostel
2419,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Page & Panel: The TCAF Shop,43.67165281613454,-79.38714090280968,Comic Shop
2420,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Summer's Homemade Ice Cream,43.67090278308464,-79.39229888961067,Ice Cream Shop
2421,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Contra Cafe,43.669107144072974,-79.42610471852032,Café
2422,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Queen's Park,43.66394609897775,-79.39217952520835,Park
2423,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Voodoo Child,43.65695821626081,-79.40546029795985,Café
2424,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
2425,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Waxon Waxbar,43.68282432653121,-79.39197051561601,Spa
2426,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
2427,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Wychwood Barns,43.68002809008845,-79.42380960285216,Event Space
2428,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bar Raval,43.65590380020168,-79.41012528837247,Tapas Restaurant
2429,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Terroni,43.67987011343499,-79.3905246388595,Italian Restaurant
2430,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
2431,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Manic Coffee,43.656684355245964,-79.40703202630826,Café
2432,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pukka Restaurant,43.68105502412986,-79.4291869567722,Indian Restaurant
2433,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pinky's Ca Phe,43.65553023379977,-79.4138787532894,Asian Restaurant
2434,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Walton,43.65504502639942,-79.41436332102766,Café
2435,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
2436,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
2437,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
2438,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
2439,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
2440,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
2441,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
2442,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bakerbots Baking,43.66185297409814,-79.42809883808953,Cupcake Shop
2443,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bar Isabel,43.65478181377258,-79.42071689593973,Tapas Restaurant
2444,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
2445,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
2446,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Long & McQuade Musical Instruments,43.66150209753582,-79.42712484537913,Music Store
2447,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,California Sandwiches,43.652664137129136,-79.41235165228667,Sandwich Place
2448,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
2449,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
2450,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Northern Belle,43.65090626786184,-79.41283996212603,Cocktail Bar
2451,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Grey Gardens,43.653479,-79.401427,Wine Bar
2452,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
2453,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Paradise Grapevine,43.662367,-79.42339,Wine Bar
2454,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
2455,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
2456,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
2457,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Little Pebbles,43.654883,-79.400264,Coffee Shop
2458,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
2459,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
2460,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,El Rey,43.652764,-79.400048,Cocktail Bar
2461,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
2462,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
2463,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Alo,43.64857357946059,-79.39624325999638,French Restaurant
2464,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
2465,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
2466,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
2467,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
2468,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
2469,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
2470,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,The Greater Good Bar,43.669409,-79.439267,Bar
2471,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Drom Taberna,43.648134029847476,-79.39967466122691,Bar
2472,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
2473,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
2474,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
2475,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Cumbrae's,43.64624849355752,-79.40892240807182,Butcher
2476,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Sud Forno,43.64620838557792,-79.40898619780963,Bakery
2477,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Summerhill Market,43.68626482142425,-79.37545823237794,Grocery Store
2478,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Page One Cafe,43.65777161112601,-79.3760725691681,Café
2479,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
2480,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
2481,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
2482,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Get Outside,43.6488482587458,-79.39577748658837,Shoe Store
2483,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
2484,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Aloette,43.648380956878,-79.39618583130652,Restaurant
2485,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
2486,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Body Blitz Spa West,43.64597633141546,-79.39983376298972,Spa
2487,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
2488,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Terroni,43.646177417633886,-79.4091503314554,Pizza Place
2489,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
2490,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
2491,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Porchetta & Co,43.64466404008139,-79.39881259826922,Sandwich Place
2492,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Three Speed,43.6592927979752,-79.43802453551683,Bar
2493,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Dufferin Grove Park,43.656052054931095,-79.43191467340286,Park
2494,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Noce,43.64555,-79.411294,Italian Restaurant
2495,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Imanishi Japanese Kitchen,43.649545622254195,-79.42655051598773,Japanese Restaurant
2496,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
2497,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Wilbur Mexicana,43.644810149647334,-79.3986441942716,Mexican Restaurant
2498,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
2499,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
2500,"Parkdale, Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
2501,"Parkdale, Roncesvalles",43.6489597,-79.456325,Pizzeria Defina,43.648722638277675,-79.44985455915354,Pizza Place
2502,"Parkdale, Roncesvalles",43.6489597,-79.456325,High Park,43.6464791690415,-79.46342468261719,Park
2503,"Parkdale, Roncesvalles",43.6489597,-79.456325,Cabin Fever,43.65544217064788,-79.45663939393057,Bar
2504,"Parkdale, Roncesvalles",43.6489597,-79.456325,High Park Dog Park,43.646703723353525,-79.46367951411192,Dog Run
2505,"Parkdale, Roncesvalles",43.6489597,-79.456325,Sorauren Avenue Park,43.648443306627975,-79.44340467453002,Park
2506,"Parkdale, Roncesvalles",43.6489597,-79.456325,Sunnyside Park,43.636669660341575,-79.46121173507844,Park
2507,"Parkdale, Roncesvalles",43.6489597,-79.456325,Drake Commissary,43.65368718427735,-79.44529020460322,Restaurant
2508,"Parkdale, Roncesvalles",43.6489597,-79.456325,Waterfront Trail,43.63585927859915,-79.46752926947985,Trail
2509,"Parkdale, Roncesvalles",43.6489597,-79.456325,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
2510,"Parkdale, Roncesvalles",43.6489597,-79.456325,Hale Coffee,43.665531698018086,-79.44994926452637,Coffee Shop
2511,"Parkdale, Roncesvalles",43.6489597,-79.456325,Cheese Boutique,43.638466484607186,-79.47525768952907,Deli / Bodega
2512,"Parkdale, Roncesvalles",43.6489597,-79.456325,Three Speed,43.6592927979752,-79.43802453551683,Bar
2513,"Parkdale, Roncesvalles",43.6489597,-79.456325,Mattachioni,43.66495951140892,-79.45491212562268,Café
2514,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Good Neighbour,43.66257807131982,-79.4709859073286,Café
2515,"Parkdale, Roncesvalles",43.6489597,-79.456325,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
2516,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bread & Roses Bakery Cafe,43.651194318292276,-79.47665677628656,Bakery
2517,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Sweet Potato,43.665405425838244,-79.4692294738573,Grocery Store
2518,"Parkdale, Roncesvalles",43.6489597,-79.456325,Humber River Footbridge,43.63185092304897,-79.47132110595703,Bridge
2519,"Parkdale, Roncesvalles",43.6489597,-79.456325,Humber Bay Arch Bridge,43.63207810844502,-79.47109145198714,Scenic Lookout
2520,"Parkdale, Roncesvalles",43.6489597,-79.456325,Dufferin Grove Park,43.656052054931095,-79.43191467340286,Park
2521,"Parkdale, Roncesvalles",43.6489597,-79.456325,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
2522,"Parkdale, Roncesvalles",43.6489597,-79.456325,Imanishi Japanese Kitchen,43.649545622254195,-79.42655051598773,Japanese Restaurant
2523,"Parkdale, Roncesvalles",43.6489597,-79.456325,Baka Gallery Cafe,43.65103966439781,-79.47760530158712,Café
2524,"Parkdale, Roncesvalles",43.6489597,-79.456325,Ice Cream Junction,43.665529400721674,-79.4730527902899,Ice Cream Shop
2525,"Parkdale, Roncesvalles",43.6489597,-79.456325,Annette Food Market,43.662456516546676,-79.4709790090443,Italian Restaurant
2526,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Greater Good Bar,43.669409,-79.439267,Bar
2527,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Drake Hotel,43.64314651334194,-79.42459699348547,Restaurant
2528,"Parkdale, Roncesvalles",43.6489597,-79.456325,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
2529,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
2530,"Parkdale, Roncesvalles",43.6489597,-79.456325,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
2531,"Parkdale, Roncesvalles",43.6489597,-79.456325,Curry Twist,43.66558068434231,-79.47054074311107,Indian Restaurant
2532,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bar Isabel,43.65478181377258,-79.42071689593973,Tapas Restaurant
2533,"Parkdale, Roncesvalles",43.6489597,-79.456325,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
2534,"Parkdale, Roncesvalles",43.6489597,-79.456325,Long & McQuade Musical Instruments,43.66150209753582,-79.42712484537913,Music Store
2535,"Parkdale, Roncesvalles",43.6489597,-79.456325,Otto's Bierhalle,43.643457199496645,-79.42227891882331,Beer Bar
2536,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
2537,"Parkdale, Roncesvalles",43.6489597,-79.456325,Yogurty's,43.651228146043934,-79.4755243018108,Frozen Yogurt Shop
2538,"Parkdale, Roncesvalles",43.6489597,-79.456325,Tre Mari Bakery,43.676487,-79.44865,Café
2539,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bunner's Bake Shop,43.66553598145282,-79.47151288405423,Bakery
2540,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bar Poet,43.643614,-79.422267,Bar
2541,"Parkdale, Roncesvalles",43.6489597,-79.456325,Lola's Gelato,43.62713359617109,-79.47836288329324,Ice Cream Shop
2542,"Parkdale, Roncesvalles",43.6489597,-79.456325,Humber Bay Shores Park,43.62728196050377,-79.47662026219015,Park
2543,"Parkdale, Roncesvalles",43.6489597,-79.456325,When the Pig Came Home,43.66547728416018,-79.47065053444993,Deli / Bodega
2544,"Parkdale, Roncesvalles",43.6489597,-79.456325,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
2545,"Parkdale, Roncesvalles",43.6489597,-79.456325,Campo,43.655191,-79.487067,Italian Restaurant
2546,"Parkdale, Roncesvalles",43.6489597,-79.456325,New Balance,43.65095377580209,-79.4773976977124,Shoe Store
2547,"Parkdale, Roncesvalles",43.6489597,-79.456325,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
2548,"Parkdale, Roncesvalles",43.6489597,-79.456325,Humber Bay Park,43.6223956417084,-79.47838891858714,Park
2549,"Parkdale, Roncesvalles",43.6489597,-79.456325,Christie Pits Park,43.664177378861446,-79.42046642303467,Park
2550,"Parkdale, Roncesvalles",43.6489597,-79.456325,Queen's Pasta Café,43.65070658803776,-79.47797787214411,Italian Restaurant
2551,"Parkdale, Roncesvalles",43.6489597,-79.456325,Coffee Tree Roastery,43.64964735112305,-79.48343639040918,Café
2552,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Walton,43.65504502639942,-79.41436332102766,Café
2553,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
2554,"Parkdale, Roncesvalles",43.6489597,-79.456325,krazy roll,43.625837,-79.477113,Sushi Restaurant
2555,"Parkdale, Roncesvalles",43.6489597,-79.456325,Northern Belle,43.65090626786184,-79.41283996212603,Cocktail Bar
2556,"Parkdale, Roncesvalles",43.6489597,-79.456325,Pinky's Ca Phe,43.65553023379977,-79.4138787532894,Asian Restaurant
2557,"Parkdale, Roncesvalles",43.6489597,-79.456325,Rainhard Brewing,43.67269006118166,-79.47867903828485,Brewery
2558,"Parkdale, Roncesvalles",43.6489597,-79.456325,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
2559,"Parkdale, Roncesvalles",43.6489597,-79.456325,Fiesta Farms,43.66847077052224,-79.42048512748114,Grocery Store
2560,"Parkdale, Roncesvalles",43.6489597,-79.456325,California Sandwiches,43.652664137129136,-79.41235165228667,Sandwich Place
2561,"Parkdale, Roncesvalles",43.6489597,-79.456325,LCBO,43.67043567393561,-79.473005001028,Liquor Store
2562,"Parkdale, Roncesvalles",43.6489597,-79.456325,Paradise Grapevine,43.662367,-79.42339,Wine Bar
2563,"Parkdale, Roncesvalles",43.6489597,-79.456325,Noce,43.64555,-79.411294,Italian Restaurant
2564,"Parkdale, Roncesvalles",43.6489597,-79.456325,Bloor & Kennedy Flower Shop,43.65142711461149,-79.47529492449927,Flower Shop
2565,"Parkdale, Roncesvalles",43.6489597,-79.456325,Wibke's Espresso Bar,43.64913158497341,-79.48480237071465,Coffee Shop
2566,"Parkdale, Roncesvalles",43.6489597,-79.456325,Cumbrae's,43.64624849355752,-79.40892240807182,Butcher
2567,"Parkdale, Roncesvalles",43.6489597,-79.456325,Sud Forno,43.64620838557792,-79.40898619780963,Bakery
2568,"Parkdale, Roncesvalles",43.6489597,-79.456325,Grillway Subs and Burgers,43.660032483926535,-79.47993664555445,Diner
2569,"Parkdale, Roncesvalles",43.6489597,-79.456325,Starbucks,43.651395,-79.47599,Coffee Shop
2570,"Parkdale, Roncesvalles",43.6489597,-79.456325,NADÈGE,43.64573967060089,-79.4114739615318,Bakery
2571,"Parkdale, Roncesvalles",43.6489597,-79.456325,Sheldon Lookout Rock,43.630846262097016,-79.47091114615787,Scenic Lookout
2572,"Parkdale, Roncesvalles",43.6489597,-79.456325,Simply Thai,43.65078180371,-79.47760089101641,Thai Restaurant
2573,"Parkdale, Roncesvalles",43.6489597,-79.456325,Crema Coffee Co.,43.66543423757319,-79.47213703014219,Coffee Shop
2574,"Parkdale, Roncesvalles",43.6489597,-79.456325,Terroni,43.646177417633886,-79.4091503314554,Pizza Place
2575,"Parkdale, Roncesvalles",43.6489597,-79.456325,Starbucks,43.627931,-79.489286,Coffee Shop
2576,"Parkdale, Roncesvalles",43.6489597,-79.456325,Junction Craft Brewing,43.67329938917178,-79.47839140892029,Brewery
2577,"Parkdale, Roncesvalles",43.6489597,-79.456325,Mad Mexican,43.658522787607566,-79.48823335648142,Taco Place
2578,"Parkdale, Roncesvalles",43.6489597,-79.456325,Tom's Dairy Freeze,43.627897,-79.496638,Ice Cream Shop
2579,"Parkdale, Roncesvalles",43.6489597,-79.456325,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
2580,"Parkdale, Roncesvalles",43.6489597,-79.456325,Pukka Restaurant,43.68105502412986,-79.4291869567722,Indian Restaurant
2581,"Parkdale, Roncesvalles",43.6489597,-79.456325,Simit & Chai Co.,43.643111493429075,-79.40667415852465,Bakery
2582,"Parkdale, Roncesvalles",43.6489597,-79.456325,Buddha Pie,43.66159743273132,-79.47949864631512,Pizza Place
2583,"Parkdale, Roncesvalles",43.6489597,-79.456325,Metro,43.62299210976421,-79.4825890660286,Supermarket
2584,"Parkdale, Roncesvalles",43.6489597,-79.456325,Voodoo Child,43.65695821626081,-79.40546029795985,Café
2585,"Parkdale, Roncesvalles",43.6489597,-79.456325,Ontario Place Cinesphere IMAX,43.62781730947472,-79.41802296677335,Movie Theater
2586,"Parkdale, Roncesvalles",43.6489597,-79.456325,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
2587,"Parkdale, Roncesvalles",43.6489597,-79.456325,Manic Coffee,43.656684355245964,-79.40703202630826,Café
2588,"Parkdale, Roncesvalles",43.6489597,-79.456325,The Planet Traveler,43.657202,-79.403568,Hostel
2589,"Parkdale, Roncesvalles",43.6489597,-79.456325,Étienne Brulé Park,43.65281386452948,-79.49217796325684,Park
2590,"Parkdale, Roncesvalles",43.6489597,-79.456325,Queen Margherita,43.65822425389276,-79.48803424201802,Pizza Place
2591,"Parkdale, Roncesvalles",43.6489597,-79.456325,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
2592,"Parkdale, Roncesvalles",43.6489597,-79.456325,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
2593,"Parkdale, Roncesvalles",43.6489597,-79.456325,Tich - Modern Indian Cuisine,43.617585236576126,-79.48729759424594,Indian Restaurant
2594,"Parkdale, Roncesvalles",43.6489597,-79.456325,DeSotos,43.67862936339943,-79.43968299368998,Italian Restaurant
2595,"Parkdale, Roncesvalles",43.6489597,-79.456325,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
2596,"Parkdale, Roncesvalles",43.6489597,-79.456325,Trillium Park,43.62964,-79.40998,Park
2597,"Parkdale, Roncesvalles",43.6489597,-79.456325,Forno Cultura,43.6442960851905,-79.40071458712073,Bakery
2598,"Parkdale, Roncesvalles",43.6489597,-79.456325,Wychwood Barns,43.68002809008845,-79.42380960285216,Event Space
2599,"Parkdale, Roncesvalles",43.6489597,-79.456325,Beast Restaurant,43.644081809663504,-79.40557852731638,American Restaurant
2600,Davisville,43.7043244,-79.3887901,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
2601,Davisville,43.7043244,-79.3887901,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
2602,Davisville,43.7043244,-79.3887901,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
2603,Davisville,43.7043244,-79.3887901,Loblaws,43.707244,-79.394701,Supermarket
2604,Davisville,43.7043244,-79.3887901,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
